"name","description",lat,lon
"Solvimo paris 12","7 avenue du dr arnold netter  75012 paris 75012
01 44 68 80 38",48.841499,2.404721
"Solvimo paris 19","56 rue de l'ourcq  75019 paris 19ème 75019
01 40 38 38 88",48.892196,2.379602
"Solvimo paris pantin","118 130 avenue jean jaures 75171 paris cedex 19 75019
06 03 34 40 21",48.88619,2.383784
"Sophim transactions","25 rue godot de mauroy  75009 paris 9ème 75009
01 47 20 96 96",48.871675,2.327125
"Sorephimmo","4 rue gustave flaubert 75017 paris 75017
01 46 22 75 59",48.881657,2.299867
"Sorvim","47 avenue de villiers 75017 paris 75017
01 43 80 67 15",48.883111,2.307424
"Sotrasim","20 av mac mahon  75017 paris 75017
01 47 66 37 37",48.877681,2.29462
"Sotrim","33 rue galilee  75116 paris 75116
01 47 20 02 64",48.869333,2.295123
"Spécial immobilier sdit","27 avenue de l'opera  75001 paris 1er 75001
01 70 38 52 90",48.866853,2.333724
"Spr immobilier","67 place du dr felix lobligeois  75017 paris 75017
01 40 25 96 60",48.886312,2.318276
"Spring ingenierie immobiliere","36 rue ponthieu  75008 paris 8ème 75008
01 42 89 08 22",48.871212,2.308095
"Sri gestion","33b rue du sahel  75012 paris 12ème 75012
01 43 43 13 13",48.840926,2.404976
"Srjg gestion","110 rue orfila  75020 paris 20ème 75020
01 75 77 43 77",48.868116,2.400535
"Standing home","50 rue decamps  75116 paris 75116
01 45 04 73 32",48.863097,2.276981
"Ste d'administration et de gestion","14 rue de marignan  75008 paris 75008
01 47 23 89 30",48.868643,2.306488
"Ste d'exploitation groupe auburtin","3 rue ordener  75018 paris 75018
01 42 05 84 03",48.890173,2.359243
"Ste jeanniot et cie","7/9 rue des cottages  75018 paris 75018
01 42 59 70 80",48.890932,2.337024
"Ste lartigue","8 rue d'estrees  75007 paris 75007
01 47 05 61 91",48.851713,2.312749
"Stern & cie","54 avenue hoche  75008 paris 8ème 75008
06 60 71 07 00",48.875072,2.297681
"Sth conseil","17 rue hermel 75018 paris 75018
06 23 96 45 24",48.890777,2.34411
"Sti 16","9 rue de mulhouse  75002 paris 2ème 75002
01 45 04 55 16",48.868767,2.346755
"Sti duvernet","6 rue mouton duvernet  75014 paris 14ème 75014
01 45 45 26 23",48.831614,2.329281
"Sti montparnasse","17 rue delambre  75014 paris 75014
01 43 35 46 37",48.841564,2.327618
"Sti pernety","102 rue raymond losserand  75014 paris 75014
01 45 43 44 05",48.832776,2.315488
"Stone real estate","20 avenue de friedland  75008 paris 75008
06 15 15 65 21",48.874536,2.30069
"Strategim","29 rue miromesnil  75008 paris 8eme 75008
01 40 17 93 39",48.873116,2.315895
"Studio et 2 pieces","55 rue claude bernard  75005 paris 75005
01 47 07 96 96",48.840538,2.345124
"Studios de paris","4 rue androuet  75018 paris 18ème 75018
01 42 59 43 05",48.88568,2.338588
"Sud immobilier","16 avenue rene coty  75014 paris 75014
01 43 27 52 44",48.83012,2.333742
"Sullivan agency","18 rue benjamin franklin  75116 paris 75116
01 55 74 81 00",48.860099,2.285827
"Sully gestion","42b quai henri iv 75004 paris 75004
01 44 54 21 65",48.850099,2.36158
"Superficies","37 rue doudeauville  75018 paris 75018
01 42 23 36 36",48.88846,2.354127
"Supergestes","37 rue doudeauville  75018 paris 18ème 75018
01 44 92 72 60",48.88846,2.354127
"Surface immo","100 avenue ledru rollin  75011 paris 11ème 75011
01 78 76 57 65",48.852041,2.376729
"Surface volume espace","17 rue saussier-leroy 75017 paris 75017
01 45 55 02 02",48.87991,2.295811
"Surfaces - gestion","2bis rue felix ziem  75018 paris 18ème 75018
01 42 71 00 00",48.889519,2.333429
"Surfaces immobilier","15 rue des abbesses  75018 paris 75018
01 42 58 85 40",48.884134,2.338466
"Tagerim bastille","24 avenue daumesnil  75012 paris 12ème 75012
01 44 68 74 91",48.848032,2.373453
"Tagerim courcelles","112t rue cardinet  75017 paris 17ème 75017
01 41 09 06 45",48.885824,2.312009
"Tahiti immobilier","61 avenue de choisy  75013 paris 75013
01 45 86 85 32",48.823083,2.362179
"Talentissimmo prestige","61 boulevard de reuilly  75012 paris 75012
01 43 42 42 42",48.839799,2.398528
"Tendances immobilieres","35 avenue trudaine  75009 paris 9ème 75009
01 55 32 32 32",48.881059,2.342736
"Terimmo","10 rue saint marc  75002 paris 2ème 75002
01 40 13 96 78",48.870387,2.341376
"Ternes elysees immobilier","30, rue poncelet 75017 paris 75017
01 40 54 06 08",48.879585,2.298122
"Terrasse et cie immobilier","74 rue lamarck 75018 paris 75018
01 42 52 52 52",48.890031,2.338629
"Terrasses et jardins","63 avenue de la grande armee  75116 paris 75116
01 47 27 10 50",48.876107,2.286603
"Terreis real estate","25 rue marbeuf  75008 paris 75008
01 82 00 95 00",48.868942,2.303995
"Terres et demeures d'exception","10 rue de la paix building heron 75002 paris 75002
06 80 00 90 00",48.868995,2.331141
"Tgc immobilier","129 rue de turenne  75003 paris 3eme 75003
01 42 17 40 20",48.864156,2.364603
"Themios","33 rue galilee  75016 paris 16ème 75016
06 03 61 38 45",48.869333,2.295123
"Thibault chanel immobilier","30 place du marche saint honore  75001 paris 1er 75001
01 44 82 54 84",48.866724,2.332172
"Thierry cottard","17 rue de babylone  75007 paris 7eme 75007
01 53 30 09 09",48.851641,2.322929
"Tikili immobilier","56 avenue d'ivry  75013 paris 13ème 75013
01 53 79 11 88",48.824151,2.364391
"Tikva immobilier","51 av de la republique  75011 paris 11ème 75011
01 43 14 29 64",48.864939,2.377007
"Time immobilier","176 boulevard péreire 75017 paris 75017
01 45 72 30 72",48.88201,2.291298
"Timm's international","87 boulevard raspail  75006 paris 75006
01 44 39 74 35",48.847609,2.328168
"Tlf transactions","48 rue la bruyere  75009 paris 9ème 75009
06 62 66 55 24",48.879884,2.332403
"Tout l'immobilier","180 avenue choisy  75013 paris 75013
01 42 16 96 96",48.829986,2.357243
"Tradinvest","8 rue du general bertrand  75007 paris 7eme 75007
01 48 74 63 64",48.848245,2.312923
"Tradition pierre","37 avenue de saint mandé 75012 paris 75012
01 43 43 04 06",48.84528,2.400859
"Tragestim","10 rue de la chine  75020 paris 20ème 75020
01 43 15 71 10",48.866967,2.399497
"Transaction d'hauteville","15 rue d'hauteville 75010 paris 75010
01 47 70 43 51",48.872436,2.350065
"Transactions europeennes","39 boulevard des capucines  75002 paris 75002
01 42 97 54 62",48.869945,2.32914
"Transalion","40 rue des blancs manteaux  75004 paris 4ème 75004
06 09 83 72 44 / 06 09 75 18 11",48.859781,2.355006
"Transopera transaction","5 rue oberkampf  75011 paris 75011
01 43 38 11 11",48.862945,2.367915
"Trema immobilier","35 rue bezout  75014 paris 75014
09 81 79 87 99",48.828803,2.329461
"Trigone immobilier","56 boulevard de reuilly  75012 paris 12ème 75012
01 40 19 90 26",48.839393,2.397464
"Troisieme art immobilier","106 boulevard sebastopol  75003 paris 3ème 75003
01 42 77 10 15",48.868274,2.353891
"Ufp immobilier","10b rue des batignolles  75017 paris 75017
01 44 69 27 00",48.883681,2.323131
"Ufp immobilier","12 rue brochant  75017 paris 17ème 75017
01 42 29 69 51",48.888594,2.317703
"Un appart en ville","188 avenue de versailles  75016 paris 16ème 75016
01 45 30 11 06",48.839454,2.261716
"Un appartement a paris","41 rue de bourgogne  75007 paris 75007
01 44 18 06 00",48.857104,2.317427
"Un toit et vous","35 rue montcalm  75018 paris 18ème 75018
01 44 69 01 25",48.893587,2.338536
"Up'immo","47 rue leon frot  75011 paris 75011
01 43 79 02 77",48.855774,2.386313
"Upside town","111 avenue victor hugo  75116 paris 75116
01 84 19 13 66",48.868516,2.282913
"Urban paris transaction","42 bis bd richard lenoir  75011 paris 75011
01 55 28 98 00",48.857936,2.371859
"V.a. transactions","9 rue du debarcadere  75017 paris 75017
06 14 46 23 72",48.877889,2.286456
"V.immo.pidf","114b rue michel ange  75016 paris 16ème 75016
01 46 05 36 35",48.839001,2.257432
"Vadehome","66 rue de miromesnil  75008 paris 8ème 75008
06 11 52 70 75",48.876216,2.315805
"Valetin immobilier","77 rue de bagnolet  75020 paris 20ème 75020
09 82 23 00 40",48.858159,2.400203
"Valmo immobilier","30 rue ernest renan  75015 paris 75015
06 59 53 23 30",48.842576,2.310294
"Valmont immobilier","9 rue quentin bauchart  75008 paris 8ème 75008
09 81 90 42 67",48.869245,2.299821
"Valoptim","18 rue de tilsitt  75017 paris 17ème 75017
01 80 27 50 00",48.875305,2.295449
"Valorim commercialisation","34 avenue de messine  75008 paris 75008
01 40 08 00 04",48.877351,2.311284
"Valstreet","18 rue du val de grace  75005 paris 5eme 75005
01 43 26 44 08",48.841597,2.338485
"Vaneau mozart","70 avenue mozart  75016 paris 16eme 75016
01 56 75 20 20",48.853294,2.268471
"Vaneau odeon","8 rue de l'odeon  75006 paris 6eme 75006
01 53 10 15 15",48.851187,2.338604
"Vanim","59 avenue victor hugo  75116 paris 16ème 75116
06 07 24 24 89",48.870865,2.288454
"Vecteur et vente","10 rue de beaujolais  75001 paris 1er 75001
01 84 17 00 55",48.866105,2.338839
"Vercken investissements","7 impasse marie blanche  75018 paris 18ème 75018
06 19 73 34 90",48.885762,2.332656
"Verneuil immobilier (sarl)","52 rue verneuil  75007 paris 75007
01 42 96 10 88",48.858551,2.32743
"Versigny immobilier","20 rue sainte isaure 75018 paris 75018
01 42 23 05 70",48.894372,2.344489
"Vfm- eiffel immobilier","8 rue du colonel moll  75017 paris 17ème 75017
01 45 74 63 47",48.87736,2.290618
"Via conseil","218 avenue de versailles 75016 paris 75016
01 46 51 70 00",48.838615,2.259009
"Victoire immobilier","78 av raymond poincare 75016 paris 16ème  75015 paris 15ème 75016
06 22 30 27 03",48.869086,2.285644
"Victor bagues immobilier","4 rue antoine roucher  75016 paris 16ème 75016
01 45 25 05 86",48.847033,2.271625
"Victor hugo immobilier","134 avenue victor hugo  75116 paris 75116
01 47 04 01 00",48.867453,2.279812
"Villa du parc","4 rue botzaris  75019 paris 75019
01 42 01 70 70",48.875912,2.381725
"Village montorgueil","53 rue greneta  75002 paris 2ème 75002
01 40 13 97 46",48.865424,2.348078
"Villain freres immobilier","22 avenue parmentier  75011 paris 11ème 75011
01 43 43 40 04",48.860243,2.378911
"Villaret immobilier","12 r theophile roussel  75012 paris 75012
01 53 44 74 74",48.850355,2.376154
"Villaret immobilier","97 rue vieille du temple  75003 paris 75003
01 42 78 17 20",48.860269,2.361216
"Villette immobilier","152 ave de flandre  75019 paris 75019
01 40 37 22 22",48.894076,2.381564
"Vilogia","34 rue de paradis  75468 paris cedex 10 75010
0811 88 18 81",48.875304,2.351281
"Vincent immobilier","19 rue vaneau  75007 paris 7ème 75007
06 98 82 02 21",48.853352,2.319421
"Vip transactions","37 rue rennequin  75017 paris 75017
06 86 16 19 26",48.882186,2.297286
"Virginia immobilier","86 rue de charonne 75011 paris 11ème 75011
01 43 72 72 55",48.853725,2.381435
"Visimo","123 rue de rennes  75006 paris 6ème 75006
06 71 78 74 19",48.847373,2.327441
"Visit system","105 rue de l'abbé groult  75015 paris 15ème 75015
01 80 93 06 18",48.837423,2.29987
"Visitutile - immo","5 bis rue de musset  75016 paris 16ème 75016
01 46 47 57 17",48.841685,2.26515
"Vivre à paris","236 rue saint martin  75003 paris 75003
01 44 54 97 97",48.864385,2.353178
"Voltaire immobilier","202 boulevard voltaire  75011 paris 11ème 75011
01 40 09 54 60",48.853714,2.386673
"Volume 2","9 impasse mont louis  75011 paris 11eme 75011
01 55 25 22 44",48.857471,2.388525
"Vouille immo","37 rue vouille  75015 paris 15ème 75015
01 45 31 61 44",48.834281,2.307049
"Waldimmo","117 av parmentier  75011 paris 11ème 75011
06 69 43 02 09",48.868463,2.372008
"Walter & de maison","118 rue la boetie 75008 paris 8ème 75008
09 54 53 80 76",48.871345,2.307026
"Warf","253 rue st honoré  75001 paris 75001
01 44 55 01 21",48.867185,2.32686
"Welldone properties","12 rue littré 75006 paris 6ème 75006
01 83 64 11 42",48.845247,2.32398
"Westown estate","88 avenue wagram  75017 paris 17ème 75017
06 20 10 65 65",48.882721,2.30177
"Wmcp invest","18 rue cler  75007 paris 75007
01 47 05 30 05",48.858083,2.305646
"Xavier de cointet et associes","1 avenue franklin delano roosevelt  75008 paris 75008
01 56 69 17 77",48.865305,2.31004
"Xlc immo","39 rue notre dame de lorette  75009 paris 9ème 75009
06 89 22 08 33",48.87933,2.33632
"Xv immobilier","175 rue de la convention  75015 paris 75015
01 42 50 65 65",48.838066,2.294819
"Yar immobilier","30 rue lauriston  75116 paris 75116
01 47 04 57 01",48.870761,2.291427
"Your sweet home","55 boulevard pereire   75017 paris 17ème 75017
01 53 81 43 03",48.887424,2.307326
"Zen real estate","51 rue francois 1er  75008 paris 8eme 75008
01 53 76 29 26",48.869526,2.302112
"Zenatti immobilier","27 rue clauzel  75009 paris 75009
01 42 85 05 06",48.879277,2.337386
"Zenatti immobilier","76 rue de rochechouart  75009 paris 9eme 75009
01 44 53 17 00",48.882086,2.346725
"Zenatti immobilier","27 rue damremont  75018 paris 18ème 75018
01 56 55 54 70",48.889071,2.333309
